
iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AUT,Europe,Austria,2022-11-17,5501884.0,4901.0,3572.143,21249.0,12.0,8.0,615449.633,548.234,399.586,2376.947,1.342,0.895,0.95,70.0,7.83,947.0,105.933,,,,,,,,,,,,,,,,,,,12307.0,,,,,1377.0,101.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-11-18,5506393.0,4509.0,3652.143,21257.0,8.0,7.714,615954.017,504.384,408.535,2377.842,0.895,0.863,0.97,72.0,8.054,934.0,104.479,,,,,,,,,,,,,,20064240.0,6895046.0,6678152.0,5385689.0,,12160.0,224.44,77.13,74.7,60.25,1360.0,102.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-11-19,5510638.0,4245.0,3768.143,21264.0,7.0,7.429,616428.869,474.853,421.511,2378.625,0.783,0.831,0.98,76.0,8.501,923.0,103.248,,,,,,,,,,,,,,,,,,,11954.0,,,,,1337.0,100.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-11-20,5514482.0,3844.0,3787.571,21277.0,13.0,8.714,616858.865,429.996,423.684,2380.08,1.454,0.975,0.99,76.0,8.501,918.0,102.689,,,,,,,,,,,,,,,,,,,11748.0,,,,,1314.0,98.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,21083.996,8.82,12.35,2358.4897
AUT,Europe,Austria,2022-11-21,5517564.0,3082.0,3822.714,21280.0,3.0,8.286,617203.623,344.757,427.615,2380.415,0.336,0.927,1.01,73.0,8.166,900.0,100.675,,,,,,,,,,,,,,,,,,,11542.0,,,,,1291.0,96.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-11-22,5520013.0,2449.0,3861.571,21286.0,6.0,7.857,617477.572,273.949,431.962,2381.086,0.671,0.879,1.02,70.0,7.83,915.0,102.353,,,,,,,,,,,,,,,,,,,11337.0,,,,,1268.0,94.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-11-23,5524596.0,4583.0,3944.714,21291.0,5.0,7.714,617990.234,512.662,441.262,2381.646,0.559,0.863,1.04,75.0,8.39,936.0,104.702,,,,,,,,,,,,,,,,,,,11131.0,,,,,1245.0,91.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-11-24,5530289.0,5693.0,4057.857,21298.0,7.0,7.0,618627.062,636.828,453.918,2382.429,0.783,0.783,1.05,67.0,7.495,946.0,105.821,,,,,,,,,,,,,,,,,,,10925.0,,,,,1222.0,89.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-11-25,5535114.0,4825.0,4103.0,21307.0,9.0,7.143,619166.794,539.732,458.968,2383.435,1.007,0.799,1.05,67.0,7.495,942.0,105.374,,,,,,,,,,,,,,20139276.0,6895655.0,6678656.0,5389013.0,,10719.0,225.28,77.14,74.71,60.28,1199.0,87.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-11-26,5539600.0,4486.0,4137.429,21316.0,9.0,7.429,619668.605,501.811,462.819,2384.442,1.007,0.831,1.06,69.0,7.718,934.0,104.479,,,,,,,,,,,,,,,,,,,10669.0,,,,,1193.0,86.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-11-27,5543807.0,4207.0,4189.286,21318.0,2.0,5.857,620139.207,470.602,468.62,2384.666,0.224,0.655,1.06,68.0,7.607,932.0,104.255,,,,,,,,,,,,,,,,,,,10618.0,,,,,1188.0,85.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,21257.996,8.84,11.08,2377.9539
AUT,Europe,Austria,2022-11-28,5547292.0,3485.0,4246.857,21326.0,8.0,6.571,620529.045,389.838,475.06,2385.561,0.895,0.735,1.06,71.0,7.942,954.0,106.716,,,,,,,,,,,,,,,,,,,10568.0,,,,,1182.0,84.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-11-29,5550262.0,2970.0,4321.286,21329.0,3.0,6.143,620861.274,332.229,483.386,2385.896,0.336,0.687,1.07,66.0,7.383,944.0,105.597,,,,,,,,,,,,,,,,,,,10517.0,,,,,1176.0,83.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-11-30,5555062.0,4800.0,4352.286,21338.0,9.0,6.714,621398.21,536.936,486.854,2386.903,1.007,0.751,1.08,61.0,6.824,952.0,106.492,,,,,,,,,,,,,,,,,,,10466.0,,,,,1171.0,82.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-01,5561681.0,6619.0,4484.571,21344.0,6.0,6.571,622138.622,740.412,501.651,2387.574,0.671,0.735,1.08,58.0,6.488,960.0,107.387,,,,,,,,,,,,,,,,,,,10416.0,,,,,1165.0,81.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-02,5566974.0,5293.0,4551.429,21353.0,9.0,6.571,622730.705,592.084,509.13,2388.581,1.007,0.735,1.07,57.0,6.376,1000.0,111.862,,,,,,,,,,,,,,20211831.0,6896212.0,6679173.0,5392122.0,,10365.0,226.09,77.14,74.71,60.32,1159.0,80.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-03,5572228.0,5254.0,4661.143,21362.0,9.0,6.571,623318.426,587.721,521.403,2389.588,1.007,0.735,1.06,57.0,6.376,1004.0,112.309,,,,,,,,,,,,,,,,,,,9911.0,,,,,1109.0,77.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-04,5576827.0,4599.0,4717.143,21368.0,6.0,7.143,623832.878,514.452,527.667,2390.259,0.671,0.799,1.05,57.0,6.376,1003.0,112.197,,,,,,,,,,,,,,,,,,,9457.0,,,,,1058.0,75.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,21551.797,8.9,18.62,2410.8188
AUT,Europe,Austria,2022-12-05,5580686.0,3859.0,4770.571,21375.0,7.0,7.0,624264.552,431.674,533.644,2391.042,0.783,0.783,1.05,53.0,5.929,1012.0,113.204,,,,,,,,,,,,,,,,,,,9003.0,,,,,1007.0,73.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-06,5583545.0,2859.0,4754.714,21382.0,7.0,7.571,624584.364,319.812,531.87,2391.825,0.783,0.847,1.04,54.0,6.041,1033.0,115.553,,,,,,,,,,,,,,,,,,,8549.0,,,,,956.0,70.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-07,5588473.0,4928.0,4773.0,21389.0,7.0,7.286,625135.618,551.254,533.915,2392.608,0.783,0.815,1.03,59.0,6.6,1055.0,118.014,,,,,,,,,,,,,,,,,,,8095.0,,,,,906.0,68.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-08,5595349.0,6876.0,4809.714,21395.0,6.0,7.286,625904.779,769.16,538.022,2393.279,0.671,0.815,1.03,57.0,6.376,1040.0,116.336,,,,,,,,,,,,,,,,,,,7641.0,,,,,855.0,66.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-09,5600645.0,5296.0,4810.143,21401.0,6.0,6.857,626497.198,592.419,538.07,2393.95,0.671,0.767,1.02,54.0,6.041,1094.0,122.377,,,,,,,,,,,,,,20262139.0,6896656.0,6679560.0,5394416.0,,7187.0,226.66,77.15,74.72,60.34,804.0,63.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-10,5604648.0,4003.0,4631.429,21407.0,6.0,6.429,626944.98,447.782,518.079,2394.622,0.671,0.719,1.03,57.0,6.376,1099.0,122.936,,,,,,,,,,,,,,,,,,,7257.0,,,,,812.0,66.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-11,5608650.0,4002.0,4546.143,21411.0,4.0,6.143,627392.65,447.67,508.539,2395.069,0.447,0.687,1.04,57.0,6.376,1098.0,122.824,,,,,,,,,,,,,,,,,,,7326.0,,,,,819.0,68.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,21817.797,8.95,16.27,2440.574
AUT,Europe,Austria,2022-12-12,5613478.0,4828.0,4684.571,21418.0,7.0,6.143,627932.718,540.068,524.024,2395.852,0.783,0.687,1.04,62.0,6.935,1108.0,123.943,,,,,,,,,,,,,,,,,,,7396.0,,,,,827.0,70.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-13,5616853.0,3375.0,4758.286,21424.0,6.0,6.0,628310.251,377.533,532.27,2396.523,0.671,0.671,1.04,63.0,7.047,1086.0,121.482,,,,,,,,,,,,,,,,,,,7466.0,,,,,835.0,72.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-14,5622392.0,5539.0,4845.571,21434.0,10.0,6.429,628929.852,619.601,542.033,2397.642,1.119,0.719,1.04,61.0,6.824,1147.0,128.305,,,,,,,,,,,,,,,,,,,7535.0,,,,,843.0,74.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-15,5629360.0,6968.0,4858.714,21438.0,4.0,6.143,629709.304,779.452,543.504,2398.089,0.447,0.687,1.03,62.0,6.935,1171.0,130.99,,,,,,,,,,,,,,,,,,,7605.0,,,,,851.0,76.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-16,5635008.0,5648.0,4909.0,21442.0,4.0,5.857,630341.099,631.794,549.129,2398.537,0.447,0.655,1.01,66.0,7.383,1177.0,131.661,,,,,,,,,,,,,,20315861.0,6897206.0,6680079.0,5396835.0,,7675.0,227.26,77.15,74.72,60.37,859.0,79.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-17,5640253.0,5245.0,5086.429,21450.0,8.0,6.143,630927.813,586.714,568.976,2399.432,0.895,0.687,1.0,68.0,7.607,1200.0,134.234,,,,,,,,,,,,,,,,,,,7067.0,,,,,791.0,73.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-18,5644901.0,4648.0,5178.714,21463.0,13.0,7.429,631447.745,519.933,579.299,2400.886,1.454,0.831,0.99,68.0,7.607,1199.0,134.122,,,,,,,,,,,,,,,,,,,6460.0,,,,,723.0,68.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,22353.996,9.11,32.72,2500.5542
AUT,Europe,Austria,2022-12-19,5648706.0,3805.0,5032.571,21474.0,11.0,8.0,631873.379,425.633,562.952,2402.116,1.23,0.895,0.99,64.0,7.159,1251.0,139.939,,,,,,,,,,,,,,,,,,,5853.0,,,,,655.0,62.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-20,5651548.0,2842.0,4956.429,21482.0,8.0,8.286,632191.29,317.911,554.434,2403.011,0.895,0.927,0.98,73.0,8.166,1283.0,143.518,,,,,,,,,,,,,,,,,,,5246.0,,,,,587.0,57.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-21,5656747.0,5199.0,4907.857,21491.0,9.0,8.143,632772.858,581.569,549.001,2404.018,1.007,0.911,0.97,65.0,7.271,1250.0,139.827,,,,,,,,,,,,,,,,,,,4638.0,,,,,519.0,51.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-22,5662677.0,5930.0,4759.571,21501.0,10.0,9.0,633436.198,663.339,532.413,2405.137,1.119,1.007,0.96,61.0,6.824,1247.0,139.491,,,,,,,,,,,,,,,,,,,4031.0,,,,,451.0,46.0,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-23,5668303.0,5626.0,4756.429,21509.0,8.0,9.571,634065.531,629.333,532.062,2406.031,0.895,1.071,0.95,61.0,6.824,1194.0,133.563,,,,,,,,,,,,,,20339828.0,6897490.0,6680396.0,5398031.0,,3424.0,227.52,77.16,74.73,60.38,383.0,41.0,0.0,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-24,5673115.0,4812.0,4694.571,21525.0,16.0,10.714,634603.809,538.278,525.142,2407.821,1.79,1.199,0.94,63.0,7.047,1165.0,130.319,,,,,,,,,,,,,,,,,,,3174.0,,,,,355.0,39.0,0.0,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-25,5678340.0,5225.0,4777.0,21538.0,13.0,10.714,635188.286,584.477,534.363,2409.275,1.454,1.199,0.92,63.0,7.047,1165.0,130.319,,,,,,,,,,,,,,,,,,,2925.0,,,,,327.0,38.0,0.0,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,22952.396,9.29,35.5,2567.4922
AUT,Europe,Austria,2022-12-26,5682641.0,4301.0,4847.857,21547.0,9.0,10.429,635669.403,481.117,542.289,2410.282,1.007,1.167,0.9,63.0,7.047,1166.0,130.431,,,,,,,,,,,,,,,,,,,2675.0,,,,,299.0,36.0,0.0,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-27,5684480.0,1839.0,4704.571,21554.0,7.0,10.286,635875.116,205.714,526.261,2411.065,0.783,1.151,0.88,52.0,5.817,1150.0,128.641,,,,,,,,,,,,,,,,,,,2426.0,,,,,271.0,35.0,0.0,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-28,5686894.0,2414.0,4306.714,21569.0,15.0,11.143,636145.15,270.034,481.756,2412.743,1.678,1.246,0.88,63.0,7.047,1186.0,132.668,,,,,,,,,,,,,,,,,,,2176.0,,,,,243.0,33.0,0.0,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-29,5691702.0,4808.0,4146.429,21580.0,11.0,11.286,636682.981,537.831,463.826,2413.974,1.23,1.262,0.88,70.0,7.83,1200.0,134.234,,,,,,,,,,,,,,,,,,,1927.0,,,,,216.0,32.0,0.0,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-30,5696552.0,4850.0,4035.571,21587.0,7.0,11.143,637225.51,542.529,451.426,2414.757,0.783,1.246,0.89,60.0,6.712,1217.0,136.136,,,,,,,,,,,,,,20351570.0,6897701.0,6680583.0,5398738.0,,1677.0,227.66,77.16,74.73,60.39,188.0,30.0,0.0,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2022-12-31,5700841.0,4289.0,3960.857,21600.0,13.0,10.714,637705.284,479.774,443.068,2416.211,1.454,1.199,0.88,61.0,6.824,1218.0,136.247,,,,,,,,,,,,,,,,,,,1719.0,,,,,192.0,30.0,0.0,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-01,5705068.0,4227.0,3818.286,21610.0,10.0,10.286,638178.123,472.839,427.12,2417.33,1.119,1.151,0.87,61.0,6.824,1218.0,136.247,,,,,,,,,,,,,,,,,,,1761.0,,,,,197.0,31.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,23488.197,9.44,30.32,2621.7546
AUT,Europe,Austria,2023-01-02,5707912.0,2844.0,3610.143,21618.0,8.0,10.143,638496.258,318.134,403.836,2418.224,0.895,1.135,0.87,61.0,6.824,1263.0,141.281,,,,,,,,,,,,,,,,,,,1803.0,,,,,202.0,31.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-03,5709229.0,1317.0,3535.571,21631.0,13.0,11.0,638643.579,147.322,395.495,2419.679,1.454,1.23,,66.0,7.383,1204.0,134.681,,,,,,,,,,,,,,,,,,,1846.0,,,,,206.0,31.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-04,5712431.0,3202.0,3648.143,21637.0,6.0,9.714,639001.76,358.181,408.087,2420.35,0.671,1.087,,65.0,7.271,1203.0,134.57,,,,,,,,,,,,,,,,,,,1888.0,,,,,211.0,32.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-05,5716304.0,3873.0,3514.571,21641.0,4.0,8.714,639435.0,433.24,393.146,2420.797,0.447,0.975,,68.0,7.607,1176.0,131.549,,,,,,,,,,,,,,,,,,,1930.0,,,,,216.0,32.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-06,5719531.0,3227.0,3282.714,21652.0,11.0,9.286,639795.978,360.977,367.21,2422.028,1.23,1.039,,73.0,8.166,1162.0,129.983,,,,,,,,,,,,,,20365371.0,6897926.0,6680860.0,5399730.0,,1972.0,227.81,77.16,74.73,60.4,221.0,32.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-07,5722552.0,3021.0,3101.571,21665.0,13.0,9.286,640133.912,337.934,346.947,2423.482,1.454,1.039,,73.0,8.166,1163.0,130.095,,,,,,,,,,,,,,,,,,,2078.0,,,,,232.0,35.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-08,5724174.0,1622.0,2729.429,21674.0,9.0,9.143,640315.351,181.44,305.318,2424.489,1.007,1.023,,73.0,8.166,1163.0,130.095,,,,,,,,,,,,,,,,,,,2184.0,,,,,244.0,37.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,24004.797,9.58,27.96,2679.4175
AUT,Europe,Austria,2023-01-09,5726201.0,2027.0,2612.714,21687.0,13.0,9.857,640542.095,226.743,292.262,2425.943,1.454,1.103,,77.0,8.613,1103.0,123.383,,,,,,,,,,,,,,,,,,,2291.0,,,,,256.0,39.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-10,5728028.0,1827.0,2685.571,21696.0,9.0,9.286,640746.466,204.371,300.412,2426.95,1.007,1.039,,77.0,8.613,1053.0,117.79,,,,,,,,,,,,,,,,,,,2397.0,,,,,268.0,42.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-11,5731221.0,3193.0,2684.286,21704.0,8.0,9.571,641103.64,357.174,300.269,2427.845,0.895,1.071,,71.0,7.942,1041.0,116.448,,,,,,,,,,,,,,,,,,,2504.0,,,,,280.0,44.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-12,5734259.0,3038.0,2565.0,21713.0,9.0,10.286,641443.476,339.836,286.925,2428.851,1.007,1.151,,65.0,7.271,970.0,108.506,,,,,,,,,,,,,,,,,,,2610.0,,,,,292.0,47.0,0.001,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-13,5736558.0,2299.0,2432.429,21719.0,6.0,9.571,641700.646,257.17,272.095,2429.522,0.671,1.071,,63.0,7.047,934.0,104.479,,,,,,,,,,,,,,20384386.0,6898270.0,6681228.0,5400783.0,,2716.0,228.02,77.17,74.74,60.41,304.0,49.0,0.001,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-14,5738767.0,2209.0,2316.429,21728.0,9.0,9.0,641947.748,247.102,259.119,2430.529,1.007,1.007,,61.0,6.824,925.0,103.472,,,,,,,,,,,,,,,,,,,2622.0,,,,,293.0,47.0,0.001,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-15,5740524.0,1757.0,2335.714,21740.0,12.0,9.429,642144.289,196.541,261.277,2431.872,1.342,1.055,,61.0,6.824,925.0,103.472,,,,,,,,,,,,,,,,,,,2527.0,,,,,283.0,44.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,24232.396,9.59,12.01,2704.8223
AUT,Europe,Austria,2023-01-16,5741960.0,1436.0,2251.286,21746.0,6.0,8.429,642304.922,160.633,251.832,2432.543,0.671,0.943,,54.0,6.041,869.0,97.208,,,,,,,,,,,,,,,,,,,2432.0,,,,,272.0,42.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-17,5742953.0,993.0,2132.143,21750.0,4.0,7.714,642416.001,111.079,238.505,2432.99,0.447,0.863,,52.0,5.817,860.0,96.201,,,,,,,,,,,,,,,,,,,2337.0,,,,,261.0,39.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-18,5745042.0,2089.0,1974.429,21757.0,7.0,7.571,642649.68,233.679,220.863,2433.773,0.783,0.847,,58.0,6.488,835.0,93.404,,,,,,,,,,,,,,,,,,,2243.0,,,,,251.0,36.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2023-01-19,5747673.0,2631.0,1916.286,21763.0,6.0,7.143,642943.987,294.308,214.359,2434.444,0.671,0.799,,56.0,6.264,800.0,89.489,,,,,,,,,,,,,,,,,,,2148.0,,,,,240.0,34.0,0.0,,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
